document,term,count
1135,nothing,1
1135,waved,1
1136,city,1
1136,even,1
1136,now,1
1136,smoke,1
1136,tale,1
1136,tells,1
1137,died,1
1137,ilion,1
1137,liveth,1
1137,wrackwind,1
1138,fatness,1
1138,old,1
1138,pride,1
1138,reek,1
1139,afar,1
1139,ashes,1
1139,hot,1
1139,rolls,1
1139,writhing,1
1140,glories,1
1140,let,1
1140,thanks,1
1140,wide,1
1141,argos,1
1141,beast,1
1141,hath,1
1141,seeing,1
1141,uplifted,1
1142,fence,1
1142,high,1
1142,ilions,1
1142,piled,1
1142,round,1
1142,towers,1
1142,wrath,1
1143,force,1
1143,one,1
1143,ravished,1
1143,woman,1
1143,wrecked,1
1144,city,1
1144,horse,1
1144,leap,1
1144,wild,1
1145,darkness,1
1145,dead,1
1145,pleiades,1
1146,lion,1
1146,mailed,1
1146,multitude,1
1146,unfed,1
1147,blood,1
1147,kings,1
1147,lapt,1
1147,leapt,1
1147,tower,1
1149,gods,1
1149,make,1
1149,thanksgivings,1
1150,marked,1
1150,mind,1
1150,thy,1
1150,words,1
1151,behind,1
1151,meaning,1
1151,shall,1
1151,voice,1
1152,many,1
1152,men,1
1152,proverb,1
1152,saith,1
1152,thine,1
1153,can,1
1153,fortune,1
1153,friend,1
1153,love,1
1153,prospereth,1
1154,brain,1
1154,envious,1
1154,unenvying,1
1155,clings,1
1155,cold,1
1155,doubles,1
1155,pain,1
1155,poison,1
1156,brings,1
1156,life,1
1156,must,1
1156,nurse,1
1156,woundings,1
1157,anothers,1
1157,curse,1
1157,feels,1
1157,gladness,1
1157,like,1
1159,can,1
1159,glass,1
1159,know,1
1159,mirrored,1
1159,speak,1
1159,well,1
1160,called,1
1160,friendship,1
1160,pass,1
1160,shadow,1
1160,shapes,1
1161,feign,1
1161,friends,1
1161,kings,1
1161,known,1
1161,one,1
1162,odysseus,1
1162,trapped,1
1163,bore,1
1163,harnessed,1
1163,right,1
1163,well,1
1163,will,1
1163,yoke,1
1164,alive,1
1164,dead,1
1164,tell,1
1165,rest,1
1165,state,1
1165,tale,1
1165,touching,1
1166,assemble,1
1166,debate,1
1166,gods,1
1166,will,1
1167,argos,1
1167,concourse,1
1167,sure,1
1167,taking,1
1168,counsel,1
1168,endure,1
1168,may,1
1168,now,1
1168,well,1
1169,aught,1
1169,healing,1
1169,medicine,1
1169,needs,1
1169,still,1
1169,well,1
1170,cutting,1
1170,fire,1
1170,good,1
1170,will,1
1171,avert,1
1171,essay,1
1171,will,1
1171,wrack,1
1172,breeds,1
1172,sickness,1
1174,aye,1
1174,back,1
1174,hath,1
1174,heaven,1
1174,led,1
1175,burn,1
1175,doth,1
1175,fire,1
1175,hearth,1
1175,still,1
1176,due,1
1176,heaven,1
1176,pay,1
1176,return,1
1176,will,1
1177,away,1
1177,far,1
1177,guides,1
1177,saved,1
1178,alway,1
1178,mine,2
1178,now,1
1178,victory,1
1180,clytemnestra,1
1180,controls,1
1180,forward,1
1180,head,1
1180,retinue,1
1180,steps,1
1181,courage,1
1181,difficulty,1
1181,gains,1
1181,gradually,1
1181,proceeds,1
1181,suspense,1
1183,clytemnestra,1
1185,argive,1
1185,council,1
1185,elders,1
1185,name,1
1186,hold,1
1186,present,1
1186,shame,1
1186,will,1
1187,bare,1
1187,eyes,1
1187,lay,1
1187,mens,1
1187,passion,1
1188,comes,1
1188,dies,1
1188,fear,1
1188,time,1
1188,woman,1
1189,ever,1
1189,hath,1
1189,none,2
1189,taught,1
1189,tell,1
1190,intolerable,1
1190,save,1
1190,weight,1
1190,years,1
1191,ilion,1
1191,lay,1
1191,lived,1
1191,man,1
1192,alone,1
1192,sit,1
1192,thus,1
1192,woman,1
1193,halfempty,1
1193,house,1
1193,man,1
1193,near,1
1194,dread,1
1194,ear,1
1194,halfblind,1
1194,makes,1
1195,alway,1
1195,messengers,1
1195,now,1
1195,voice,1
1195,wrath,1
1196,evil,1
1196,now,1
1196,others,1
1196,worse,1
1197,calamity,1
1197,crying,1
1197,mine,1
1198,half,1
1198,variously,1
1198,wounds,1
1199,came,1
1199,flesh,1
1199,home,1
1199,must,1
1199,net,1
1199,rumoured,1
1200,crown,1
1200,heel,1
1200,holes,1
1200,met,1
1201,deaths,1
1201,many,1
1201,met,1
1201,tales,1
1201,thereon,1
1202,"g\u00e3ryon",1
1202,monstrous,1
1202,thing,1
1203,die,1
1203,head,1
1203,oer,1
1203,threesouled,1
1203,till,1
1203,will,1
1204,dead,1
1204,earth,1
1204,hold,1
1204,piled,1
1204,robes,1
1204,three,1
1205,aye,1
1205,broke,1
1205,heart,1
1205,many,1
1205,noose,1
1205,time,1
1206,cut,1
1206,death,1
1206,got,1
1206,loose,1
1207,alway,1
1207,ear,1
1207,mine,1
1207,voices,1
1209,orestes,1
1209,young,1
1210,beside,1
1210,meet,1
1210,seeing,1
1211,doth,1
1211,else,1
1211,hold,1
1211,love,1
1211,surety,1
1212,fell,1
1212,heart,1
1212,let,1
1212,thus,1
1212,thy,1
1212,troubled,1
1213,loving,1
1213,spearfriend,1
1213,strophius,1
1213,took,1
1214,annoy,1
1214,forewarned,1
1214,phocian,1
1215,peril,1
1215,thine,1
1215,troy,1
1215,twofronted,1
1216,multitude,1
1216,rebel,1
1217,cast,1
1217,council,1
1217,mens,1
1217,mood,1
1218,alway,1
1218,fallen,1
1218,spake,1
1218,spurn,1
1219,guile,1
1219,sure,1
1222,dead,1
1222,grief,1
1222,old,1
1222,rivers,1
1222,stormy,1
1223,left,1
1223,now,1
1223,one,1
1223,spring,1
1223,tear,1
1223,unshed,1
1224,endlessly,1
1224,eyes,1
1224,mine,1
1224,sick,1
1224,vigil,1
1225,beaconpiles,1
1225,thee,1
1225,watched,1
1225,weeping,1
1226,answerless,1
1226,dream,1
1226,ever,1
1227,gnats,1
1227,like,1
1227,scream,1
1227,start,1
1227,thin,1
1227,whirr,1
1228,battle,1
1228,show,1
1228,swept,1
1228,terrors,1
1228,thee,1
1229,crowding,1
1229,many,1
1229,slept,1
1229,time,1
1231,delivered,1
1231,freesouled,1
1231,stress,1
1232,fold,1
1232,greet,1
1232,lord,1
1232,watchdog,1
1233,fails,1
1233,forestay,1
1233,squall,1
1233,sure,1
1234,hall,1
1234,pillar,1
1234,strongbased,1
1234,towering,1
1235,ageridden,1
1235,father,1
1235,single,1
1235,son,1
1236,land,1
1236,men,1
1236,seen,1
1236,shipwrecked,1
1236,unhoped,1
1237,beautiful,1
1237,fled,1
1237,storms,1
1237,sunshine,1
1238,dead,1
1238,desert,1
1238,quick,1
1238,spring,1
1238,water,1
1239,chain,1
1239,free,1
1239,set,1
1239,sweet,1
1241,greet,1
1241,home,1
1241,words,1
1242,god,1
1242,grudge,1
1242,shall,1
1242,surely,1
1242,thou,1
1243,enough,1
1243,now,1
1243,past,1
1243,suffered,1
1243,time,1
1244,crowned,1
1244,dismount,1
1244,glory,1
1244,head,1
1244,love,1
1245,bare,1
1245,car,1
1245,ground,1
1245,high,1
1245,plant,1
1245,yet,1
1246,foot,2
1246,great,1
1246,king,1
1246,thy,1
1246,trampled,1
1246,troy,1
1247,bondmaids,1
1247,employ,1
1247,forget,1
1248,broideries,1
1248,crimson,1
1248,floor,1
1248,spread,1
1249,ground,1
1249,kings,1
1249,let,1
1249,path,1
1249,red,1
1250,dark,1
1250,feet,1
1250,justice,1
1250,pass,1
1250,yore,1
1251,hearth,1
1251,home,1
1251,light,1
1251,looks,1
1252,care,1
1252,followeth,1
1252,next,1
1252,see,1
1252,shall,1
1252,sleepless,1
1253,decree,1
1253,gods,1
1253,good,1
1253,may,1
1253,ordered,1
1253,pleasure,1
1255,attendants,1
1255,chariot,1
1255,crimson,1
1255,gold,1
1255,spread,1
1255,tapestries,1
1255,the,1
1256,agamemnon,1
1256,does,1
1256,door,1
1256,move,1
1256,palace,1
1258,agamemnon,1
1260,daughter,1
1260,fold,1
1260,leda,1
1260,watcher,1
1261,amply,1
1261,grave,1
1261,sooth,1
1261,thy,1
1261,told,1
1261,welcome,1
1262,absent,1
1262,fitteth,1
1262,mine,1
1262,though,1
1262,years,1
1263,methinks,1
1263,queen,1
1263,seemlier,1
1264,honours,1
1264,rest,1
1264,say,1
1264,spoke,1
1265,make,1
1265,seek,1
1265,soft,1
1265,way,1
1265,womans,1
1266,cry,1
1266,fling,1
1266,praise,1
1266,thy,1
1266,widemouthed,1
1267,barbarous,1
1267,body,1
1267,king,1
1267,thy,1
1268,broidered,1
1268,hangings,1
1268,path,1
1268,strew,1
1268,yet,1
1269,awake,1
1269,god,1
1269,hath,1
1269,ire,1
1269,tis,1
1269,unseen,1
1270,man,1
1270,mortal,1
1270,press,1
1270,worship,1
1271,broidered,1
1271,feet,1
1271,loveliness,1
1271,rude,1
1271,upon,1
1272,danger,1
1272,let,1
1272,road,1
1272,vow,1
1273,god,1
1273,honoured,1
1273,man,1
1273,surely,1
1274,broidered,1
1274,feet,1
1274,pall,1
1274,rugs,1
1274,yonder,1
1275,aye,1
1275,diverse,1
1275,fall,1
1275,names,1
1275,ring,1
1276,best,1
1276,blind,1
1276,gifts,1
1276,suddenly,1
1277,blest,1
1277,giveth,1
1277,god,1
1277,man,1
1277,reckon,1
1278,ere,1
1278,goal,1
1278,race,1
1278,run,1
1278,utmost,1
1279,day,1
1279,done,1
1280,always,1
1280,fear,1
1280,ill,1
1280,shall,1
1282,clytemnestra,1
1284,nowise,1
1284,tell,1
1284,thy,1
1284,will,1
1286,agamemnon,1
1288,fade,1
1288,falter,1
1288,shall,1
1288,sure,1
1288,will,1
1290,clytemnestra,1
1292,great,1
1292,made,1
1292,peril,1
1292,vow,1
1294,agamemnon,1
1296,enough,1
1296,fixed,1
1296,plain,1
1296,purpose,1
1296,spoke,1
1298,clytemnestra,1
1300,conqueror,1
1300,priam,1
1300,refrain,1
1300,think,1
1302,agamemnon,1
1304,broideries,1
1304,stores,1
1304,trampled,1
1306,clytemnestra,1
1308,care,1
1308,cavillings,1
1308,lord,1
1308,men,1
1310,agamemnon,1
1312,hath,1
1312,murmur,1
1312,people,1
1312,strange,1
1312,weight,1
1314,clytemnestra,1
1316,envy,1
1316,feareth,2
1316,great,1
1318,agamemnon,1
1320,graceless,1
1320,lead,1
1320,strives,1
1320,tis,1
1320,woman,1
1322,clytemnestra,1
1324,conqueror,1
1324,grace,1
1324,great,1
1324,indeed,1
1324,tis,1
1324,yields,1
1326,agamemnon,1
1328,conqueror,1
1328,must,1
1328,thou,1
1328,war,1
1330,clytemnestra,1
1332,good,1
1332,victory,1
1332,will,1
1332,yield,2
1334,agamemnon,1
1336,hast,1
1336,must,1
1336,needs,1
1336,said,1
1336,thou,1
1336,well,1
1337,bound,1
1337,loose,1
1337,quick,1
1337,slaves,1
1337,tread,1
1338,sea,1
1338,walk,1
1338,wonders,1
1338,yon,1
1339,cast,1
1339,eye,1
1339,god,1
1339,grant,1
1339,wrath,1
1340,far,1
1342,attendants,1
1342,shoes,1
1342,the,1
1342,untie,1
1344,even,1
1344,likes,1
1344,now,1
1345,house,1
1345,marring,1
1345,mine,1
1345,thus,1
1345,underfoot,1
1345,waste,1
1346,broideries,1
1346,pride,1
1346,thereof,1
1346,wondrous,1
1347,bought,1
1347,far,1
1347,seas,1
1347,silver,1
1348,charge,1
1348,enough,1
1348,mark,1
1348,princess,1
1348,thee,1
1349,gentleness,1
1349,ilion,1
1349,tend,1
1350,afar,1
1350,doth,1
1350,eye,1
1350,gods,1
1350,loveth,1
1350,see,1
1351,conqueror,1
1351,merciful,1
1351,slave,1
1351,war,1
1352,prize,1
1352,slave,1
1352,will,1
1353,chosen,1
1353,flower,1
1353,ilions,1
1353,treasuries,1
1354,follow,1
1354,gift,1
1354,set,1
1354,soldiers,1
1355,constrained,1
1355,now,1
1355,seeing,1
1355,thee,1
1355,therefore,1
1356,conquerors,1
1356,guise,1
1356,thy,1
1356,walk,1
1356,will,1
1357,beneath,1
1357,dyes,1
1357,gate,1
1357,seacrimson,1
1357,trampling,1
1359,clytemnestras,1
1359,dismounts,1
1359,foot,1
1359,sets,1
1359,tapestries,1
1359,women,1
1360,bow,1
1360,cry,1
1360,kneel,1
1360,passes,1
1360,people,1
1360,triumph,1
1360,utter,1
1362,clytemnestra,1
1364,caverns,1
1364,drain,1
1364,sea,1
1364,shall,1
1365,breeding,1
1365,many,1
1365,purplefish,1
1365,stain,1
1366,ever,1
1366,fresh,1
1366,renewed,1
1366,silver,1
1366,surpassing,1
1367,indued,1
1367,kings,1
1367,right,1
1367,robes,1
1368,fill,1
1368,house,1
1368,king,1
1368,possess,1
1368,thereof,1
1368,thy,1
1369,anything,1
1369,knoweth,1
1369,lack,1
1369,stint,1
1370,cry,1
1370,raiment,1
1370,rich,1
1370,trampling,1
1371,domes,1
1371,prophesy,1
1371,sounded,1
1372,pay,1
1372,price,1
1372,vowed,1
1372,years,1
1373,away,1
1373,dear,1
1373,far,1
1373,life,1
1373,peril,1
1374,cometh,1
1374,leafage,1
1374,root,1
1374,soon,1
1375,boon,1
1375,clothe,1
1375,house,1
1375,leafy,1
1375,spread,1
1376,burning,1
1376,come,1
1376,star,1
1376,thou,1
1377,hearthstone,1
1377,home,1
1377,midmost,1
1377,thou,1
1377,thy,1
1378,leapeth,1
1378,sign,1
1378,thy,1
1378,warmth,1
1378,winter,1
1379,gods,1
1379,melteth,1
1379,summer,1
1379,wine,1
1380,coolness,1
1380,fall,1
1380,grape,1
1380,green,1
1380,house,1
1380,shall,1
1381,hall,1
1381,man,1
1381,master,1
1381,true,1
1381,walks,1
1383,let,1
1383,master,1
1383,prayers,1
1383,true,2
1383,zeus,2
1384,art,1
1384,forget,1
1384,thou,1
1384,willed,1
1386,agamemnon,1
1386,follows,1
1386,into,1
1386,king,1
1386,palace,1
1386,retinues,1
1386,she,1
1387,cassandra,1
1387,queen,1
1387,remains,1
1389,chorus,1
1391,evermore,1
1391,strophe,1
1392,cold,1
1392,door,1
1392,terror,1
1393,bosom,1
1393,presagehaunted,1
1394,death,1
1394,hovereth,1
1394,pale,1
1395,song,1
1395,unhired,1
1395,unwanted,1
1396,chanted,1
1396,inward,1
1396,prophet,1
1397,core,1
1397,secret,1
1397,speaks,1
1398,blood,1
1398,cast,1
1399,dream,1
1399,like,1
1399,understood,1
1400,courage,1
1400,now,1
1400,sweetspoken,1
1401,dear,1
1401,hearts,1
1401,prow,1
1401,sitteth,1
1403,know,1
1403,manifold,1
1403,yet,1
1404,days,1
1404,like,1
1404,old,1
1404,sand,1
1404,waxen,1
1406,day,1
1406,shorewardthrown,1
1406,since,1
1407,cables,1
1407,flapped,1
1407,line,2
1408,forth,1
1408,ilion,1
1408,standing,1
1409,brine,1
1409,galleys,1
1409,long,1
1409,took,1
1411,antistrophe,1
1412,eye,1
1412,harbourmine,1
1413,beheld,1
1413,hath,1
1413,lie,1
1414,hidden,1
1414,lyreless,1
1414,music,1
1414,yet,1
1415,ill,1
1415,still,1
1415,whispers,1
1415,words,1
1416,soul,1
1416,tis,1
1416,unbidden,1
1417,fury,1
1417,like,1
1417,sorrowridden,1
1418,die,1
1418,things,1
1418,weeping,1
1419,neither,1
1419,sense,1
1419,waketh,1
1420,confidence,1
1420,dear,1
1420,ever,1
1420,hopes,1
1421,flesh,1
1421,groans,1
1421,within,1
1422,bones,1
1422,know,1
1422,sin,1
1423,heart,1
1423,spate,1
1423,tossed,1
1423,upon,1
1424,fate,1
1424,whirpool,1
1425,deep,1
1425,lie,1
1425,surely,1
1425,yet,1
1426,beneath,1
1426,doth,1
1426,hope,1
1426,prayer,1
1426,run,1
1427,creep,1
1427,die,1
1427,dreams,1
1427,like,1
1427,will,1
1428,undone,1
1428,unthought,1
1430,strophe,1
1431,end,1
1431,great,1
1431,surely,1
1431,weal,1
1432,comes,1
1432,content,1
1432,crawl,1
1432,doth,1
1432,fever,1
1432,near,1
1433,close,1
1433,hard,1
1433,narrow,1
1433,neighbour,1
1433,pressing,1
1433,wall,1
1435,fate,1
1435,fears,1
1435,woe,1
1436,forward,1
1436,ship,1
1436,straight,1
1436,tis,1
1437,reef,1
1437,strikes,1
1437,sweepeth,1
1438,fears,1
1438,lightens,1
1438,weight,1
1439,casting,1
1439,forth,1
1439,measured,1
1439,throw,1
1440,got,1
1440,hand,1
1440,hath,1
1440,wealth,1
1441,founder,1
1441,shall,1
1441,ship,1
1441,whole,1
1442,abundance,1
1442,overfraught,1
1443,deep,1
1443,flow,1
1443,seas,1
1444,famine,1
1444,near,1
1444,stalketh,1
1445,gift,1
1445,good,1
1445,one,1
1445,zeus,1
1446,furrows,1
1446,one,1
1446,year,1
1447,endeth,1
1447,pain,1
1447,quick,1
1447,starving,1
1449,antistrophe,1
1450,black,1
1450,blood,1
1450,death,1
1450,fallen,1
1451,alack,1
1451,feet,1
1451,mans,1
1451,oozing,1
1451,slain,1
1452,back,1
1452,charm,1
1452,shall,1
1452,singing,1
1452,spell,1
1454,old,1
1454,one,1
1454,showed,1
1455,day,1
1455,death,1
1455,man,1
1455,path,1
1456,lifting,1
1456,rod,1
1456,zeus,1
1457,charged,1
1457,spared,1
1457,stay,1
1459,doom,1
1459,every,1
1459,god,1
1459,save,1
1460,dooms,1
1460,hath,1
1460,way,1
1461,alone,1
1461,crossed,1
1461,may,1
1461,none,1
1461,rule,1
1462,groan,1
1462,one,1
1462,speechoutstripping,1
1463,flown,1
1463,forth,1
1463,passion,1
1464,away,1
1464,hides,1
1464,murmuring,1
1464,now,1
1465,full,1
1465,hoping,1
1465,pain,1
1466,clear,1
1466,ever,1
1466,one,1
1466,thread,1
1466,unknot,1
1467,soul,1
1467,tangle,1
1468,burning,1
1468,coal,1
1468,heart,1
1470,appears,1
1470,clytemnestra,1
1470,doorway,1
1470,standing,1
1470,suddenly,1
1472,clytemnestra,1
1474,come,1
1474,likewise,1
1474,name,1
1474,speak,1
1474,thou,1
1474,thy,1
1474,within,1
1475,cassandra,1
1477,cassandra,1
1477,continues,1
1477,front,1
1477,stare,1
1477,though,1
1477,trembles,1
1478,clytemnestra,1
1478,hearing,1
1480,chafe,1
1480,gods,1
1480,seeing,1
1481,placed,1
1481,share,1
1481,thee,1
1481,walls,1
1481,within,1
1482,crowd,1
1482,lustral,1
1482,mid,1
1482,thralls,1
1482,waters,1
1483,altarstone,1
1483,obedient,1
1483,round,1
1483,stand,1
1484,come,1
1484,possession,1
1484,therefore,1
1484,thou,1
1485,proud,1
1485,tale,1
1485,told,1
1486,alcmenas,1
1486,sold,1
1486,son,1
1487,liked,1
1487,mess,1
1487,patient,1
1487,slaves,1
1487,though,1
1488,bring,1
1488,fate,1
1488,must,1
1488,stress,1
1488,thee,1
1489,art,1
1489,come,1
1489,god,1
1489,high,1
1489,house,1
1489,praise,1
1489,report,1
1489,thou,1
1490,ago,1
1490,baser,1
1490,long,1
1490,sort,1
1490,wealth,1
1491,harvest,1
1491,reaped,1
1491,sudden,1
1491,unforeseen,1
1492,cruel,1
1492,ever,1
1492,mean,1
1492,slaves,1
1493,due,1
1493,give,1
1493,measure,1
1493,shall,1
1493,whateer,1
1495,cassandra,1
1495,silent,1
1497,leader,1
1499,clear,1
1499,speaks,1
1499,thee,1
1499,true,1
1499,waits,1
1499,words,1
1500,around,1
1500,doom,1
1500,like,1
1500,net,1
1500,thee,1
1501,belike,1
1501,canst,2
1501,thou,2
1501,yet,1
1501,yield,1
1503,clytemnestra,1
1505,maid,1
1505,methinks,1
1505,one,1
1505,unless,1
1505,wandering,1
1506,like,1
1506,swallowbird,1
1506,tongue,1
1506,unknown,1
1506,voiced,1
1507,barbarous,1
1507,can,1
1507,intent,1
1507,plain,1
1507,read,1
1508,ask,1
1508,consent,1
1508,use,1
1508,words,1
1510,leader,1
1512,best,1
1512,come,1
1512,day,1
1512,lies,1
1512,tis,1
1512,world,1
1513,chariot,1
1513,highthroned,1
1513,leave,1
1513,obey,1
1515,clytemnestra,1
1517,dallying,1
1517,gate,1
1517,long,1
1517,must,1
1517,stand,1
1518,beasts,1
1518,consecrate,1
1518,even,1
1518,hestia,1
1518,now,1
1519,fire,1
1519,midmost,1
1519,since,1
1519,wait,1
1519,wrought,1
1520,fulfilment,1
1520,high,1
1520,man,1
1520,thought,1
1521,obey,1
1521,pleasure,1
1521,thy,1
1521,tis,1
1521,wherefore,1
1522,aught,1
1522,delay,1
1522,prithee,1
1522,will,1
1523,dead,1
1523,sense,1
1523,thou,1
1523,understand,1
1523,wilt,1
1524,brute,1
1524,hand,1
1524,show,1
1524,speech,1
1524,thou,1
1526,chorus,1
1526,leader,1
1526,the,1
1528,leader,1
1530,interpreter,1
1530,maid,1
1530,needs,1
1530,rare,1
1530,strange,1
1531,beast,1
1531,like,1
1531,snare,1
1531,trembling,1
1531,wild,1
1533,clytemnestra,1
1535,fore,1
1535,god,1
1535,heareth,1
1535,mad,1
1536,city,1
1536,folly,1
1536,oerthrown,1
1536,slave,1
1537,bridle,1
1537,chafe,1
1537,fret,1
1537,must,1
1537,needs,1
1537,till,1
1538,away,1
1538,bitter,1
1538,blood,1
1538,foamed,1
1538,sweat,1
1539,defied,1
1539,speech,1
1539,thus,1
1539,waste,1
1541,back,1
1541,goes,1
1541,inside,1
1541,palace,1
1541,she,1
1543,leader,1
1545,pity,1
1545,pride,1
1545,sore,1
1545,thee,1
1545,wrath,1
1546,bend,1
1546,come,1
1546,dismount,1
1546,stroke,1
1547,fate,1
1547,feel,1
1547,lays,1
1547,learn,1
1547,thee,1
1547,thy,1
1547,yoke,1
1549,cassandras,1
1549,hand,1
1549,lays,1
1549,shoulder,1
1549,softly,1
1551,cassandra,1
1551,herself,1
1551,moaning,1
1553,dreams,2
1553,otototoi,1
1554,apollo,2
1556,elder,1
1556,second,1
1558,apollo,1
1558,sobst,1
1558,thou,1
1558,writ,1
1559,ear,1
1559,grief,1
1559,lendeth,1
1559,loves,1
1561,cassandra,1
1563,dreams,2
1563,otototoi,1
1564,apollo,2
1566,leader,1
1568,cry,1
1568,god,1
1568,makes,1
1568,sobbing,1
1568,still,1
1569,die,1
1569,hath,1
1569,men,1
1569,place,1
1569,sad,1
1571,cassandra,1
1573,apollo,2
1573,light,1
1573,men,1
1573,ways,1
1574,enemy,1
1574,mine,1
1575,darkness,1
1575,hast,1
1575,lighted,1
1575,yet,1
1577,elder,1
1577,second,1
1579,prophesy,1
1579,will,1
1580,abides,1
1580,gone,1
1580,power,1
1580,sorrows,1
1582,cassandra,1
1584,apollo,2
1584,light,1
1585,enemy,1
1585,mine,1
1586,hast,1
1586,house,1
1586,led,1
1586,thou,1
1588,leader,1
1590,atreidaes,1
1590,castle,1
1590,knowest,1
1590,thou,1
1591,faithfully,1
1591,help,2
1591,thee,1
1593,cassandra,1
1593,whispering,1
1595,god,1
1595,hateth,1
1595,house,1
1595,nay,2
1596,know,1
1596,many,1
1596,secret,1
1596,sore,1
1596,things,1
1597,death,1
1597,evil,1
1597,murders,1
1597,strangling,1
1597,things,1
1598,floor,1
1598,men,1
1598,slaughter,1
1598,splashing,1
1598,tis,1
1600,elder,1
1600,second,1
1602,hound,1
1602,keensensed,1
1602,like,1
1602,maid,1
1602,seemeth,1
1602,strange,1
1603,blood,1
1603,can,1
1603,found,1
1603,seeks,1
1603,sure,1
1605,cassandra,1
1607,follow,1
1607,lead,1
1607,witnesses,1
1608,children,1
1608,crying,1
1608,gate,1
1608,little,1
1608,near,1
1609,bleed,1
1609,crying,1
1609,wounds,1
1610,ate,1
1610,baked,1
1610,father,1
1610,meats,1
1610,smell,1
1612,elder,1
1612,recognizing,1
1612,repelled,1
1612,second,1
1612,vision,1
1614,ear,1
1614,mystic,1
1614,power,1
1614,reached,1
1614,thy,1
1614,word,1
1615,howbeit,1
1615,long,1
1615,need,1
1615,prophets,1
1615,since,1
1617,cassandra,1
1619,dreadful,1
1619,new,1
1619,thing,1
1620,day,1
1620,great,2
1620,house,1
1620,plots,1
1620,sin,1
1621,beyond,1
1621,faithful,1
1621,medicining,1
1621,strong,1
1622,away,1
1622,far,1
1622,help,1
1622,stands,1
1624,leader,1
1626,can,1
1626,knew,1
1626,read,1
1626,though,1
1626,warning,1
1627,city,1
1627,rings,1
1627,tale,1
1629,cassandra,1
1631,lay,1
1631,lord,1
1631,thee,1
1631,thou,1
1631,woman,1
1632,end,1
1632,lave,1
1632,speak,1
1632,water,1
1632,wilt,1
1633,another,1
1633,comes,1
1633,hand,2
1633,quick,1
1634,gropingly,1
1634,reach,2
1636,leader,1
1638,blind,1
1638,pierced,1
1638,riddles,1
1638,see,1
1638,yet,1
1639,bemuse,1
1639,foreboding,1
1639,gleams,1
1639,mind,1
1641,cassandra,1
1643,clear,1
1643,coming,1
1644,hell,1
1644,net,2
1645,lies,1
1645,nay,1
1645,snare,1
1646,blood,1
1646,half,1
1646,holds,1
1646,upon,1
1646,well,1
1647,crowd,1
1647,glad,1
1647,ravening,1
1647,shout,1
1647,voices,1
1647,yea,1
1648,casting,1
1648,cry,2
1648,stoning,1
1650,elder,1
1650,second,1
1652,callst,1
1652,fury,1
1652,hot,1
1652,thou,1
1652,voices,1
1653,castle,1
1653,like,1
1653,words,1
1655,breast,1
1655,deep,1
1655,felt,1
1655,sick,1
1655,within,1
1656,creepeth,1
1656,drop,1
1656,heart,1
1656,saffron,1
1657,depart,1
1657,die,1
1657,last,1
1657,life,1
1657,rays,1
1658,comes,1
1658,misfortune,1
1658,quick,1
1660,cassandra,1
1662,bull,1
1662,keep,1
1662,look,2
1662,mate,1
1662,wild,1
1663,raiment,1
1663,see,1
1663,tangle,1
1664,black,1
1664,blow,1
1664,falleth,1
1664,full,1
1664,horn,1
1665,amid,1
1665,counsel,1
1665,marble,1
1665,water,1
1666,bath,1
1666,blood,1
1666,plain,1
1666,speak,1
1666,treachery,1
1668,leader,1
1670,great,1
1670,interpreter,1
1670,oracles,1
1671,mischief,1
1671,spells,1
1671,think,1
1673,ever,1
1673,good,1
1673,hath,1
1673,made,1
1673,seercraft,1
1673,spring,1
1674,dark,1
1674,flow,1
1675,craft,1
1675,tis,1
1675,weaving,1
1675,woe,1
1675,words,1
1676,afraid,1
1676,make,1
1676,mankind,1
1678,cassandra,1
1680,dead,1
1680,poor,2
1680,woman,2
1680,yea,1
1681,among,1
1681,like,1
1681,poured,1
1681,water,1
1681,weep,1
1682,come,1
1682,must,1
1682,place,1
1682,thee,1
1683,die,2
1685,leader,1
1687,art,1
1687,borne,1
1687,breath,1
1687,god,1
1687,spirit,1
1687,thou,2
1687,wild,1
1688,thine,1
1688,wail,1
1688,weird,1
1689,heart,1
1689,like,1
1689,sore,1
1689,voice,1
1689,"wing\u00e3d",1
1690,alway,1
1690,cry,1
1690,crying,1
1690,hungereth,1
1691,child,1
1691,itylus,2
1691,sing,1
1691,till,1
1692,back,1
1692,nightingale,1
1694,cassandra,1
1696,bird,1
1696,clear,1
1696,happy,1
1696,singing,1
1696,sweet,1
1697,god,1
1697,made,1
1697,soft,1
1697,wings,1
1698,easy,1
1698,pain,1
1698,passing,1
1698,tear,1
1698,without,1
1699,blade,1
1699,flesh,1
1699,rending,1
1699,torn,1
1699,twill,1
1701,elder,1
1701,second,1
1703,breath,1
1703,gods,1
1703,sprung,1
1703,wafted,1
1703,whence,2
1704,anguish,1
1704,reasonless,1
1705,melody,1
1705,shaped,1
1705,terror,1
1705,throbbing,1
1706,blent,1
1706,evil,1
1706,high,1
1706,moaning,1
1706,music,1
1707,hath,1
1707,marked,1
1707,mystic,1
1707,path,1
1707,thee,1
1708,thy,1
1708,wilderness,1
1708,woes,1
1710,cassandra,1
1712,alas,1
1712,bane,1
1712,kiss,2
1712,paris,1
1712,peoples,1
1713,alas,1
1713,drank,1
1713,fathers,1
1713,scamander,1
1713,water,2
1714,ago,1
1714,bank,1
1714,long,2
1714,played,1
1714,thy,1
1715,cherished,1
